movie id,release date,video release date,movie title,year,backdrop_path,poster_path
408,28-Apr-96,28-Apr-96,"Close Shave, A",1995,/aCAvih7z9D8FZHrF8sSSaczl9N8.jpg,/qdIR27trLyrlJ5nmkbcG3Bomah6.jpg
409,07-Aug-96,07-Aug-96,Jack,1996,/7T2pOV1zdVLtZdIXvbRHpRRFFS4.jpg,/Ckest5IZ1qTvTnkLpFXaTewyxh.jpg
410,12-Jul-96,12-Jul-96,Kingpin,1996,/t8HtbS9tWWUbqI5J7hIYCspgkGI.jpg,/lVpejjxzBujSjLpxQ7hGe1s0wP2.jpg
411,28-Jun-96,28-Jun-96,"Nutty Professor, The",1996,/gHFuLHxruielBcMEZx1WowxbRWS.jpg,/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg
412,23-Aug-96,23-Aug-96,"Very Brady Sequel, A",1996,/oJxikl1ZgTI1fepwGvVs7dggBXk.jpg,/7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg
413,19-Jul-96,19-Jul-96,Tales from the Crypt Presents: Bordello of Blood,1996,/4pdn51JC1pliaFjf5tNDi8sMRqs.jpg,/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg
414,01-Jan-82,01-Jan-82,My Favorite Year,1982,/fzQ3ObTe924mzrq5M0qI64gzBvb.jpg,/xksAhZJx1WmHM03OaePNe9IiEBt.jpg
415,01-Jan-75,01-Jan-75,"Apple Dumpling Gang, The",1975,/iRAYVV9JGz7aDNa5wXL5pkw4JrE.jpg,/cSbRtW2rSpz6AxS4BwtunpFHma.jpg
416,01-Jan-57,01-Jan-57,Old Yeller,1957,/bFj82z1rOIEmsin3jbdGzkeBDpv.jpg,/Xe7AB0ffhGPSdBZ4qJ9AKJfllL.jpg
417,01-Jan-61,01-Jan-61,"Parent Trap, The",1961,/mrYJ0ijgaxjHKAs0ybNYxyfP8l5.jpg,/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg
418,01-Jan-50,01-Jan-50,Cinderella,1950,/u2ZeaWWpwXya09fNbzUeBm9fEcp.jpg,/1R6PWa8aiwWTRDjEnhbq324T3iQ.jpg
419,01-Jan-64,01-Jan-64,Mary Poppins,1964,/prVH6SyQ6yDmzVxxkcr57zhLM5C.jpg,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg
420,01-Jan-51,01-Jan-51,Alice in Wonderland,1951,/ylEXht4BndyodoWM5YwEvWtWmHE.jpg,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg
421,25-Oct-96,25-Oct-96,William Shakespeare's Romeo and Juliet,1996,/m0miV65ZZIp13TNHJSRUF6vmCos.jpg,/eLf4jclPijOqfEp6bDAmezRFxk5.jpg
422,01-Jan-96,01-Jan-96,Aladdin and the King of Thieves,1996,/ngYzIWyVgDor1TtGZ8fK7AFOdGr.jpg,/kTH7qEyvdDYMoQraQZm3LFKCge3.jpg
423,01-Jan-82,01-Jan-82,E.T. the Extra-Terrestrial,1982,/zlp6WHCh44zzG4aFxQW8dmczuBH.jpg,/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
424,01-Jan-96,01-Jan-96,Children of the Corn: The Gathering,1996,/n07PCzyoELbSB397OBEesvdvnat.jpg,/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg
425,01-Jan-92,01-Jan-92,Bob Roberts,1992,/lyTh10IP4bNVYp3G7cWBac76OYb.jpg,/j4PokuSIrmbN5oCR54D8kiI0U6a.jpg
426,01-Jan-86,01-Jan-86,"Transformers: The Movie, The",1986,/n0mZ8zDCWBn9wycjXqTmkLLOiJa.jpg,/j4HTorvJdGOuIgGyE56fMCLmcCg.jpg
427,01-Jan-62,01-Jan-62,To Kill a Mockingbird,1962,/mbJIERhLu25fyZb8DQIq1JN3AOR.jpg,/gZycFUMLx2110dzK3nBNai7gfpM.jpg
428,01-Jan-71,01-Jan-71,Harold and Maude,1971,/wU9IuFbLUcxMmX7XNhoFcnFHYD.jpg,/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg
429,01-Jan-51,01-Jan-51,"Day the Earth Stood Still, The",1951,/mqCEqV1hJtBIjsT16y8TlFh0azG.jpg,/mrw9NShY6I2FgXwk8Ge437pn08N.jpg
430,01-Jan-33,01-Jan-33,Duck Soup,1933,/dLE6mHjABhAcT6iQCM5CiJmyIts.jpg,/31t63plEGKHhYuuCpC9bFWO9SBS.jpg
431,01-Jan-86,01-Jan-86,Highlander,1986,/okiioa6aKpwf8CrxgJ8lXpYHOFA.jpg,/4lVKy9bsVw78EFhd4yHTDwgBr0U.jpg
432,01-Jan-40,01-Jan-40,Fantasia,1940,/lyzI5uFJC2E7sIYCCdaU0oZkDw2.jpg,/5m9njnidjR0syG2gpVPVgcEMB2X.jpg
433,01-Jan-89,01-Jan-89,Heathers,1989,/2WRvuojAHmY5nXjNk4gURvSydNP.jpg,/z8gEfCEX4OParOIoi8BQaeFO2Ls.jpg
434,01-Jan-56,01-Jan-56,Forbidden Planet,1956,/9EUmwXS6EbY5djAhLtBGzUbBwNV.jpg,/aq0OQfRS7hDDI8vyD0ICbH9eguC.jpg
435,01-Jan-69,01-Jan-69,Butch Cassidy and the Sundance Kid,1969,/C6jcUqld8M6hZQmzBxgwHuQ4qT.jpg,/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg
436,01-Jan-81,01-Jan-81,"American Werewolf in London, An",1981,/pmrDpyXvzC74kbB820uqfx4VkXz.jpg,/hVEqUASJmCQaolkKFEySCHZ8uKG.jpg
437,01-Jan-92,01-Jan-92,Amityville 1992: It's About Time,1992,/8edOLMI3mY9WdXinV8bhyjrAUWX.jpg,/4seZ7wJsRHUK3m7I18bnnir594Q.jpg
438,01-Jan-83,01-Jan-83,Amityville 3-D,1983,/xRWwI4l1jYrf0HaoBeMg1LNkstk.jpg,/ghJ1kEJv7KYpG3h5OraFhsDvOCF.jpg
439,01-Jan-93,01-Jan-93,Amityville: A New Generation,1993,/vHxXLA87HiC54glZNVOhwM1SfOa.jpg,/jjWkIHRRj2kOgVMXpK8im4KOcTu.jpg
440,01-Jan-82,01-Jan-82,Amityville II: The Possession,1982,/sHeSkerFMRfAtDh9cXqqpKCmU6K.jpg,/xx9K2m2Arr5EZUQtmggKtEK1f2a.jpg
441,01-Jan-79,01-Jan-79,"Amityville Horror, The",1979,/OZuBhMnFjcEAx7FSx7qXZvriWX.jpg,/4QK3JsMlA5uLZzSsh2Ld4kiQFPs.jpg
442,01-Jan-90,01-Jan-90,"Amityville Curse, The",1990,/27tNADMy4N7ybBLEH8BXPVxi3J6.jpg,/bGTF4uusklWxN0kBBe3msPKPCrb.jpg
443,01-Jan-63,01-Jan-63,"Birds, The",1963,/kUfcfqHRuvuc1mVO3IESoR61c9w.jpg,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg
444,01-Jan-58,01-Jan-58,"Blob, The",1958,/v92h7ys8fRuG5pFny7rE24meLLI.jpg,/zXXDmz5cPuSo9LveCNjZ1j16szC.jpg
445,01-Jan-45,01-Jan-45,"Body Snatcher, The",1945,/v3sRVoYfBNUAwAXQgEOa5CL3aeI.jpg,/1dOCP2ahMVlA95SivxhEdVvcXZE.jpg
446,01-Jan-76,01-Jan-76,Burnt Offerings,1976,/sve315CAjMhSZBKBthDHJI77gmb.jpg,/2ipG69lXOjGMX7F7qxJQzUoiUsd.jpg
447,01-Jan-76,01-Jan-76,Carrie,1976,/kVthdQuL0lU51pjK4C4jlnRGsRe.jpg,/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg
448,01-Jan-76,01-Jan-76,"Omen, The",1976,/xIUllvT7at1ua65O2HT7MUA9pVk.jpg,/kf1Qq9b32jn4umll9qD2ue5ftnh.jpg
449,01-Jan-79,01-Jan-79,Star Trek: The Motion Picture,1979,/tdEsBRophyizObx5ABwJkOUQHOA.jpg,/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg
450,01-Jan-89,01-Jan-89,Star Trek V: The Final Frontier,1989,/y0klN15XPVyYtd4P7HYecgJXSsZ.jpg,/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg
451,01-Jan-78,01-Jan-78,Grease,1978,/pdhDFmVQSA0f5i5IL0gpWROjgZ5.jpg,/7BRFXRpUL6cHECaBvKmOd9K6IBc.jpg
452,01-Jan-78,01-Jan-78,Jaws 2,1978,/q46nyik6GeDkUV6wQGiZQ97UuP6.jpg,/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg
453,01-Jan-83,01-Jan-83,Jaws 3-D,1983,/qFvCT6nKMGGDBHaKw0XV1061VWH.jpg,/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg
454,15-Dec-96,15-Dec-96,Bastard Out of Carolina,1996,/ri8NiBPnKa9PHs1KCw7u3VBTMO5.jpg,/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg
455,10-Jan-97,10-Jan-97,Jackie Chan's First Strike,1996,/gYLSKuxOOmUGu0fZvErHz2FkZGl.jpg,/wR4ZH89v30HLsEBbbRJM3TJHGS2.jpg
456,17-Jan-97,17-Jan-97,Beverly Hills Ninja,1997,/fjxlLArZuy2DiZcrtFXz5I86doS.jpg,/kAUtHecWe0KS54jNggapnbHBGTI.jpg
457,08-Aug-97,08-Aug-97,Free Willy 3: The Rescue,1997,/651HXaynmumQkpVfHCAIOdOXa34.jpg,/7HlfEpCaZ93o9XFbBKbSDERIijY.jpg
458,01-Jan-95,01-Jan-95,Nixon,1995,,/z1qActk4bXASgLijLzKZy8LgGyp.jpg
459,01-Jan-95,01-Jan-95,"Cry, the Beloved Country",1995,/i1b7potegowFC5g11Bs4kdqOVDE.jpg,/kGPsBswFOCjiGzXq4OZwzEAAODa.jpg
460,01-Jan-95,01-Jan-95,"Crossing Guard, The",1995,/oi9RFxqb5Tncm7VvDnVT6sZUWyH.jpg,/kogaCIIylHmWQo2gJrrdq8Br8b8.jpg
461,01-Jan-95,01-Jan-95,Smoke,1995,/mPdYDAKCiEE1tcV4dQ2XxRk5Qr.jpg,/yxkNd1ijKfsuBrDq8kPTN6SlUJS.jpg
462,01-Jan-92,01-Jan-92,Like Water For Chocolate,1992,/fi7gBF2nfIGWF9MuOhuEr6rkgBQ.jpg,/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg
463,01-Jan-94,01-Jan-94,"Secret of Roan Inish, The",1994,/4kdjUgayHYUgsQlr2TsMzDHC2At.jpg,/knrhzhfMKgTqrDrCy3nBWL5sypa.jpg
464,01-Jan-94,01-Jan-94,Vanya on 42nd Street,1994,/llXsPTScDIdQjgsescQyKaIZA6l.jpg,/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg
465,01-Jan-94,01-Jan-94,"Jungle Book, The",1994,/4TxfSIsjXjbz38Ewb11EKpYPxRd.jpg,/9BgcTVV43dZ8A1TpuXWkuNTXtfI.jpg
466,01-Jan-92,01-Jan-92,Red Rock West,1992,/3JbHPpUJ53I52w66jydAhIp8Ibe.jpg,/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
467,01-Jan-93,01-Jan-93,"Bronx Tale, A",1993,/j5VUdrnRBya3KE40t0ucAN2YqDs.jpg,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
468,01-Jan-93,01-Jan-93,Rudy,1993,/flzoI6jEw7J0X5x2rwOMZCwZ57I.jpg,/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
469,01-Jan-93,01-Jan-93,Short Cuts,1993,/a0OjGWE9ru1OlKLBujbz3mAYYxU.jpg,/nAEBc3g9bHAcF9whKFMfIxHxVwn.jpg
470,01-Jan-93,01-Jan-93,Tombstone,1993,/1D1DUS7JfhpYwIEr5ZzFieLRfKo.jpg,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg
471,08-Mar-96,08-Mar-96,Courage Under Fire,1996,/51Mr7maI9JaE3pY2CeUSZHTdRas.jpg,/vDJurMJkrx049AiXa3DJx5Zx7a4.jpg
472,31-May-96,31-May-96,Dragonheart,1996,/6mKAKhj8POVGqV1GsroS5mGIUe9.jpg,/qs6gz6atyQcAvqC6qZaslOjliUG.jpg
473,12-Apr-96,12-Apr-96,James and the Giant Peach,1996,/6kTLm7zfwKAgAcGnaVU0uT4QYug.jpg,/nl2oB6EbD1fHFuP2TLUHDtqs7Ux.jpg
474,01-Jan-63,01-Jan-63,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg
475,19-Jul-96,19-Jul-96,Trainspotting,1996,/e9GbzPawXDFvLwSseCXpHkbCyAP.jpg,/y0HmDV0bZDTtXWHqqYYbT9XoshB.jpg
476,14-Sep-96,14-Sep-96,"First Wives Club, The",1996,/g5Yfe1qafowkSP4qFAk7BygGut3.jpg,/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg
477,02-Aug-96,02-Aug-96,Matilda,1996,/iXlHfi9hq7nfSv31pBab8fpMfZh.jpg,/wYoDpWInsBEVSmWStnRH06ddoyk.jpg
478,01-Jan-40,01-Jan-40,"Philadelphia Story, The",1940,/obXJDyy5gORwabqBkadEU0cxlqd.jpg,/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg
479,01-Jan-58,01-Jan-58,Vertigo,1958,/5zKeHHFYfuyH0KFR7h3IYnOHL7v.jpg,/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
480,01-Jan-59,01-Jan-59,North by Northwest,1959,/OR8oloCZ3klJtB7Y0i8pSqWw5a.jpg,/i3g0KIoXYx5RvyVaraYx9n2LCli.jpg
481,01-Jan-60,01-Jan-60,"Apartment, The",1960,/3Q7gL6aLgxdIZY4gCLxtT53XfUS.jpg,/8EWKKGnAQPdTXhr2aRde1aLwPQn.jpg
482,01-Jan-59,01-Jan-59,Some Like It Hot,1959,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
483,01-Jan-42,01-Jan-42,Casablanca,1942,/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg,/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg
484,01-Jan-41,01-Jan-41,"Maltese Falcon, The",1941,/9xzVKUGbVKrrgwlmshJ8SxI5mL7.jpg,/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg
485,01-Jan-64,01-Jan-64,My Fair Lady,1964,/xMoQjqa3JUc2unO4nF9PmM1JTQu.jpg,/bTXVc29lGSNclf94VIZ49W4gGKl.jpg
486,01-Jan-54,01-Jan-54,Sabrina,1954,/ftNimlo6fP4WKRMWnF1ghX4fPUy.jpg,/8vvgKw3DbEPNlJAdHe7xXzhb2gN.jpg
487,01-Jan-53,01-Jan-53,Roman Holiday,1953,/2H9B5SGxgFoXWzMBcXYEI8WCUBB.jpg,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
488,01-Jan-50,01-Jan-50,Sunset Blvd.,1950,,/i355u6490I0vsNrvORwfp0qvoqw.jpg
489,01-Jan-46,01-Jan-46,Notorious,1946,/ww9ov86lEv0psEPMbdERttqCOp.jpg,/62NsZPgueSiE8y7dqtU3FSLFwYw.jpg
490,01-Jan-55,01-Jan-55,To Catch a Thief,1955,/q0RgndABwmpooJamrCkbNPb8dG9.jpg,/cbMRkBGBgo3aLJK2M4MyicvkPLQ.jpg
491,01-Jan-38,01-Jan-38,"Adventures of Robin Hood, The",1938,/ifxyUSC5QDnjWaCmSgEJ7DhLt5Y.jpg,/c7LX3GMf9uXQTgVm3uxpm7E6Woc.jpg
492,01-Jan-55,01-Jan-55,East of Eden,1955,/rlq4xbuFfBh0oytjOUFOmdjgsr9.jpg,/sxCScvnhm0BmEWmye4Z81wopfBo.jpg
493,01-Jan-34,01-Jan-34,"Thin Man, The",1934,/dSXAPWQiGRR7L6utshQIff9niUQ.jpg,/6cL89ok9t8xEKboOjOVga2W66jj.jpg
494,01-Jan-40,01-Jan-40,His Girl Friday,1940,/ybbLMVLp4hFzPpZIPtKp15pkTsB.jpg,/da95rurNghmKWmraPyqP6IsnAt1.jpg
495,01-Jan-56,01-Jan-56,Around the World in 80 Days,1956,/ghSMYISXNxjduDuvzYoPYOI3yRk.jpg,/pWPTnHtvlmggjGonie1VZNKViLV.jpg
496,01-Jan-46,01-Jan-46,It's a Wonderful Life,1946,/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg,/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg
497,01-Jan-38,01-Jan-38,Bringing Up Baby,1938,/fzJgCQh2NBnUYlms8EGyr4bPNz3.jpg,/vTNNOtemaYmtx3k2NpsLMRJKEwZ.jpg
498,01-Jan-51,01-Jan-51,"African Queen, The",1951,/eE01BWyY5jjchTIbHwRLjRgOQHD.jpg,/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg
499,01-Jan-58,01-Jan-58,Cat on a Hot Tin Roof,1958,/o53YZOxru84Z9wgZwbwqF25bdOl.jpg,/vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg
500,13-Sep-96,13-Sep-96,Fly Away Home,1996,/gJeF1Pn9nsSsexqaQpS0G840nI2.jpg,/obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg
501,01-Jan-41,01-Jan-41,Dumbo,1941,/tz27bm8LAqK0SlX8TwXrtS9OiBB.jpg,/deTOAcMWuHTjOUPQphwcPFFfTQz.jpg
502,01-Jan-71,01-Jan-71,Bananas,1971,/hFgMkV3PGxMQoOXiZr4MEXzEMMm.jpg,/dMrFVL8SyX2ou5ijDf0zqbWl4KI.jpg
503,01-Jan-72,01-Jan-72,"Candidate, The",1972,/aHhR1Q5yOaCLCEDtyDXtiRNeyf6.jpg,/rg39o4KFL0BpOJ0FQXFeJkivFbS.jpg
504,01-Jan-67,01-Jan-67,Bonnie and Clyde,1967,/ffB8O1PDCeXHjUxglGhKDHLzd10.jpg,/1vHm3ODc7K1fD67VSTySz1U5ViS.jpg
505,01-Jan-54,01-Jan-54,Dial M for Murder,1954,/uvd1KXopHKelymR2JbSumRupRJo.jpg,/2gDCAgl2iBQNuJuk6p2xtuS1ewg.jpg
506,01-Jan-55,01-Jan-55,Rebel Without a Cause,1955,/oflZDGEo8rZqMIH98WmLRPPmqKY.jpg,/n0oJB5fhcUth9ZbHziwsFuR38gT.jpg
507,01-Jan-51,01-Jan-51,"Streetcar Named Desire, A",1951,/or90vNrOVnYwi07fYYpQ3pbnjxP.jpg,/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg
508,27-Dec-96,27-Dec-96,"People vs. Larry Flynt, The",1996,/dCSen2t9Hcp5iyEJkmaDDzuYefw.jpg,/sAgHn7ys6TiVXBDTZ0UBEjinIUk.jpg
509,01-Jan-89,01-Jan-89,My Left Foot,1989,/h7wlgMBLhHFcHbn0OfhJNwRd42R.jpg,/GRAAl0bMQFoFIjV3aunc5jsM5u.jpg
510,01-Jan-54,01-Jan-54,"Magnificent Seven, The",1954,/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg
511,01-Jan-62,01-Jan-62,Lawrence of Arabia,1962,/mx2jS5Kaa5rmaldEFzKeKpDN9Q2.jpg,/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg
512,01-Jan-87,01-Jan-87,Wings of Desire,1987,/7TlGXrB4WQ3wbpOCUQnBXseCuOl.jpg,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg
513,01-Jan-49,01-Jan-49,"Third Man, The",1949,/l2iY1AgqQ8dEa3FtWkN5TQ5aVbU.jpg,/oIF3l7Dxp7Eyye10BNyM611wtKa.jpg
514,01-Jan-77,01-Jan-77,Annie Hall,1977,/8n9dYsTbXTykzm2Nuy7R2ftapXQ.jpg,/jj46Biz1WYQZoVZfXxeT9u4XRrS.jpg
515,04-Apr-97,04-Apr-97,"Boot, Das",1981,/tRI6Csmw4rKzMYDrfUx5xtyBSVE.jpg,/spE9nbdqhoKoTaCNp4H9Tj6Xcrm.jpg
516,01-Jan-83,01-Jan-83,Local Hero,1983,/tfiFC0pw1ccJFBkYkhP9uWeQ1S1.jpg,/sjT9330olLYuhTSacs4yHbOtRAy.jpg
517,01-Jan-79,01-Jan-79,Manhattan,1979,/6tzyYR5a88KhHqebXKs0GRyXdwG.jpg,/oiLXcwYmKIMDBtDw3vNRK1LzDy6.jpg
518,01-Jan-90,01-Jan-90,Miller's Crossing,1990,/xeLOCSy9YIpGFYjcHiDTQ7ac65t.jpg,/ab3pnsTKp3BgcAFy0FgWBFBg9FL.jpg
519,01-Jan-48,01-Jan-48,"Treasure of the Sierra Madre, The",1948,/sj5R5SGor3YMFBuabMj8gPbyBmh.jpg,/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg
520,01-Jan-63,01-Jan-63,"Great Escape, The",1963,/zlg0d4pnq1xDOU4cQxqGG8bX5l0.jpg,/gBH4H8UMFxl139HaLz6lRuvsel8.jpg
521,01-Jan-78,01-Jan-78,"Deer Hunter, The",1978,/a5zBQfXmLk3qqRYF7AioWpiAxk2.jpg,/bbGtogDZOg09bm42KIpCXUXICkh.jpg
522,01-Jan-86,01-Jan-86,Down by Law,1986,/8kVPLOzuZ1G9EBYxcOrzaHbxCeC.jpg,/4IyxoUQ7BB5kcSd7gASe2dTyWu7.jpg
523,01-Jan-67,01-Jan-67,Cool Hand Luke,1967,/yW9mPUhrsIzKvogNJKQKuWO8fJO.jpg,/4ykzTiHKLamh3eZJ8orVICtU2Jp.jpg
524,01-Jan-40,01-Jan-40,"Great Dictator, The",1940,/c8Pi8F1FzpNebtgXcSjC9nWCdSW.jpg,/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg
525,01-Jan-46,01-Jan-46,"Big Sleep, The",1946,/1fMD4KvZ4cR04aQo6hH6R5NdIH8.jpg,/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg
526,01-Jan-59,01-Jan-59,Ben-Hur,1959,/sU3gFo7Gn67zjtKXIvzJ4omcUbH.jpg,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg
527,01-Jan-82,01-Jan-82,Gandhi,1982,/gum3tuO1zKHBdElSQPS08PJ1w67.jpg,/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
528,01-Jan-84,01-Jan-84,"Killing Fields, The",1984,/SmzC77NERiB8cLdA6enIjvuS8E.jpg,/cX6Bv7natnZwQjsV9bLL8mmWjkS.jpg
529,01-Jan-85,01-Jan-85,My Life as a Dog,1985,/zKqzUT0ZAljEYPLceye6ZT4H9By.jpg,/eVg9IsX2HtR1BNYH0UAhF4JPHi7.jpg
530,01-Jan-75,01-Jan-75,"Man Who Would Be King, The",1975,/1Jgefbg5cKfCrppNbP0nPJm2TdR.jpg,/21BANIzXEKyZDUFOr9NdUEgP4EA.jpg
531,22-Nov-96,22-Nov-96,Shine,1996,/8yiVe69Y2Sgey87fv7vm01XQZcZ.jpg,/z6WM18EoqfkSnaOYPCttNEMp0aC.jpg
532,07-Mar-97,07-Mar-97,Kama Sutra: A Tale of Love,1996,/gftDU03xnFig2yrNYrNFPCBMQZC.jpg,/dwbLcEPIjVISly6DW8GLX8vsZlE.jpg
533,21-Mar-97,21-Mar-97,"Daytrippers, The",1996,/jcybjAhhzJYgacSx3DOrtAXOwzR.jpg,/bDmconT9Fj0dnXdV5LaGAxXrVFN.jpg
534,18-Apr-97,18-Apr-97,Traveller,1997,/w079cPMCXq0Xd4mOSL7VRdpFve5.jpg,/sgRravjx1m3guWa9otsizIbEJXx.jpg
535,23-May-97,23-May-97,Addicted to Love,1997,/armdlH8VaQdhvZRqzdi6MeuLZBk.jpg,/sRfuSc6E9GvVaOHdPv4vG3ywfMw.jpg
536,23-May-97,23-May-97,Ponette,1996,/jH0AM4Z928cDooUTtIXjXUveGAe.jpg,/8R9DEGsD1DYKwCVeOuLjDIhAK5T.jpg
537,01-Jan-91,01-Jan-91,My Own Private Idaho,1991,/cb1EitFMhoxCSw1065vXWWSh06C.jpg,/hiFGxsq7Mzss536Rc1cahaNWCJe.jpg
538,01-Jan-97,01-Jan-97,Anastasia,1997,/aMdz0ngZaAsKvlbOCIXieHd9fgD.jpg,/8LDVAMImGuMrNvyUWctvF4qkHwQ.jpg
539,01-Jan-97,01-Jan-97,Mouse Hunt,1997,,/kKzb5F2zap6VASMc8wT1PrW0LrW.jpg
540,01-Jan-95,01-Jan-95,Money Train,1995,/gyaBJn7eR8Ol205wmT2Xpi6IuhA.jpg,/jWBDz6Mf9aQVBiUS76JQsEhvoJl.jpg
541,01-Jan-95,01-Jan-95,Mortal Kombat,1995,/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,/4VlXER3FImHeFuUjBShFamhIp9M.jpg
542,01-Jan-95,01-Jan-95,Pocahontas,1995,/9YAVIwBcBrLXeukg2dgMGfYB1uu.jpg,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg
543,01-Jan-95,01-Jan-95,"Misérables, Les",1995,/yCOBE5pBbyKLYkDjPGi5qa1sSGW.jpg,/xYXxqn9EV6yplgpLgYzxXlgXuq.jpg
544,02-Feb-96,02-Feb-96,Things to Do in Denver when You're Dead,1995,/7fEOKdQIfbkOxy0enLtpyPGUsTm.jpg,/sUzmpu6WwRA7KdQvt0K2YVuE0by.jpg
545,01-Jan-95,01-Jan-95,Vampire in Brooklyn,1995,/puGrHNxFpJWSWwY9OoMjJQXsVYR.jpg,/i8ZD5LsBjwF45MsZ1nCClpvaOcn.jpg
546,09-Feb-96,09-Feb-96,Broken Arrow,1996,/m2maHbK0bZhBb9y86Yw39Zm0IFe.jpg,/2AlvHCeaZtFeR2H0IDoa2BmXOyK.jpg
547,23-Feb-96,23-Feb-96,"Young Poisoner's Handbook, The",1995,/ogEZl7DzCOS6gmrby2N7MSqe2JS.jpg,/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg
548,02-Feb-96,02-Feb-96,"NeverEnding Story III, The",1994,/leuav0ikW74sCZyuthKyvcKYVMP.jpg,/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg
549,01-Jan-95,01-Jan-95,Rob Roy,1995,/5GCUPT3yRkVjJ0uXJ66lR9Lrs1e.jpg,/kWI2rF6RAnRtEjfBlZgsXumgOm5.jpg
550,01-Jan-95,01-Jan-95,Die Hard: With a Vengeance,1995,/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,/skdHpVja0uRNKVVN9ksviI86I4z.jpg
551,01-Jan-95,01-Jan-95,Lord of Illusions,1995,/yLfUS9nFmyrYsntznhvxpZMrdtl.jpg,/miQREwapDUNwfInokjeVLt8BiNM.jpg
552,01-Jan-95,01-Jan-95,Species,1995,/5ccklJJR9McV3nzAgurdbc5nAlz.jpg,/yEAEULEn5rraRIpymMACticTfBD.jpg
553,01-Jan-95,01-Jan-95,"Walk in the Clouds, A",1995,/wLuIBZ7JHRuyPpJSUXDqBdYGJEK.jpg,/xencQzZnUWDRAOUydjf9PWet8Ae.jpg
554,01-Jan-95,01-Jan-95,Waterworld,1995,/vHLyDk0uRb72xFeQjU1KJZ3g7hQ.jpg,/f4Q6BKm1lv9u5xoffbIIwrOYf6z.jpg
555,01-Jan-95,01-Jan-95,White Man's Burden,1995,/6MciPsdumtJbQFhnxBxQrC4tIaW.jpg,/pIgCFucYI0YvnMR35zV12YY0NHc.jpg
556,01-Jan-95,01-Jan-95,Wild Bill,1995,/yo8EUyqcVsrJbhUkvc3FCu3R8tl.jpg,/g5sQTDwc4BcvRCBAhnujhBPIEO1.jpg
557,01-Jan-94,01-Jan-94,Farinelli: il castrato,1994,/mYWxd7i6qsFK6TyDjMquSGwjo69.jpg,/i5h0ZjYobco5HRPaAU6QTlrMYw0.jpg
