ratingId,userId,movieId,rating,timestamp
32507,326,181,4,1997-11-18 17:53
32508,503,714,4,1997-11-24 14:52
32509,321,174,3,1997-11-13 17:11
32510,478,145,1,1998-03-08 23:09
32511,232,269,3,1998-04-03 0:56
32512,521,182,3,1998-01-11 0:19
32513,394,233,3,1997-12-02 10:21
32514,545,22,3,1997-11-19 0:25
32515,518,7,3,1997-10-14 9:59
32516,532,734,3,1997-09-20 21:43
32517,378,99,4,1997-11-20 17:09
32518,416,918,4,1998-04-22 3:05
32519,399,754,3,1997-12-17 6:30
32520,206,749,2,1998-02-22 20:39
32521,458,32,4,1998-02-02 5:06
32522,402,10,2,1997-10-07 23:29
32523,211,230,3,1997-11-13 22:31
32524,207,462,3,1997-10-26 6:00
32525,416,1,5,1998-04-22 2:34
32526,294,237,4,1998-03-07 3:40
32527,200,63,4,1998-01-06 23:46
32528,342,125,2,1997-09-27 0:03
32529,536,31,3,1997-12-17 12:11
32530,392,515,5,1998-03-27 22:35
32531,445,235,1,1998-03-29 19:37
32532,489,689,5,1998-04-01 16:25
32533,102,1240,2,1998-01-02 13:40
32534,456,410,4,1997-12-06 1:36
32535,109,722,3,1997-11-26 22:31
32536,425,232,3,1997-11-05 14:02
32537,417,518,5,1997-11-16 2:33
32538,389,739,2,1997-11-21 4:57
32539,500,535,3,1998-03-16 1:00
32540,577,204,4,1997-11-25 16:12
32541,517,111,3,1998-04-15 17:05
32542,473,25,4,1997-10-29 20:37
32543,493,98,4,1998-01-07 0:04
32544,264,645,4,1998-01-30 1:22
32545,201,1421,3,1998-01-07 2:43
32546,318,70,5,1998-01-11 5:26
32547,429,238,5,1997-12-17 18:48
32548,428,312,4,1998-01-27 23:33
32549,405,1193,1,1998-01-23 9:58
32550,549,50,5,1997-12-09 12:56
32551,269,191,5,1998-04-01 18:57
32552,391,58,4,1997-10-21 1:54
32553,357,220,5,1997-11-08 1:19
32554,535,42,3,1997-11-15 18:34
32555,561,53,3,1998-01-26 10:28
32556,347,371,1,1997-12-09 8:05
32557,536,387,3,1997-12-17 13:05
32558,291,1,5,1997-09-21 9:34
32559,215,1063,5,1998-04-01 13:15
32560,201,1006,2,1998-01-06 18:42
32561,343,950,3,1997-10-09 13:18
32562,374,978,2,1997-12-01 0:30
32563,320,570,4,1998-01-14 3:43
32564,504,167,3,1998-02-19 17:32
32565,520,274,3,1998-01-19 0:41
32566,331,234,4,1997-10-18 17:43
32567,38,1036,4,1998-04-13 2:15
32568,345,226,3,1998-01-16 23:30
32569,523,727,4,1998-01-02 1:06
32570,389,642,4,1997-11-21 4:50
32571,452,111,3,1998-01-29 8:12
32572,551,161,5,1998-04-17 3:15
32573,460,713,4,1997-12-23 21:27
32574,325,82,3,1998-04-02 1:07
32575,126,340,5,1998-02-19 2:23
32576,334,151,4,1998-04-02 19:22
32577,518,100,4,1997-10-14 9:56
32578,283,294,4,1997-11-12 1:10
32579,72,77,4,1997-11-20 14:42
32580,189,207,5,1998-04-22 17:29
32581,30,892,4,1998-01-09 1:48
32582,278,313,5,1998-03-30 21:55
32583,479,879,4,1997-11-13 22:20
32584,336,1051,2,1997-10-25 5:24
32585,462,271,1,1998-02-01 20:45
32586,373,226,3,1997-10-17 16:50
32587,440,921,5,1998-04-03 4:37
32588,500,208,4,1998-01-04 0:29
32589,110,258,4,1998-02-09 1:19
32590,194,76,2,1997-11-14 23:18
32591,454,121,4,1998-02-23 20:52
32592,560,260,1,1997-11-19 22:19
32593,311,539,4,1998-01-09 16:44
32594,551,50,2,1998-04-17 1:25
32595,263,699,4,1998-03-30 23:06
32596,72,591,5,1997-11-20 14:21
32597,561,109,1,1998-01-26 10:24
32598,226,109,4,1998-01-04 4:44
32599,401,1,2,1998-03-27 20:56
32600,500,255,3,1998-01-03 22:09
32601,401,276,4,1998-03-27 21:00
32602,15,248,1,1997-11-13 21:17
32603,565,212,5,1998-03-27 22:24
32604,385,443,3,1997-11-13 18:18
32605,560,423,4,1997-11-19 21:39
32606,472,355,3,1998-04-17 5:13
32607,339,566,3,1998-03-27 21:38
32608,527,213,4,1997-11-13 21:23
32609,227,14,4,1997-11-09 0:31
32610,332,252,5,1998-02-21 22:02
32611,556,48,5,1997-12-14 21:50
32612,439,1048,4,1997-12-23 16:13
32613,450,311,4,1998-01-27 23:57
32614,504,655,4,1998-02-18 22:25
32615,566,1232,2,1997-12-09 7:05
32616,399,282,3,1997-12-17 6:39
32617,567,221,5,1997-12-18 6:35
32618,497,381,3,1997-11-05 19:58
32619,289,125,2,1997-10-14 0:36
32620,6,485,5,1997-12-31 21:11
32621,533,378,4,1997-11-13 16:41
32622,425,127,4,1997-11-05 13:58
32623,141,831,2,1998-01-12 6:11
32624,526,147,4,1998-01-24 22:55
32625,514,732,5,1997-09-28 16:08
32626,6,137,5,1997-12-31 20:15
32627,561,489,4,1998-01-26 9:42
32628,569,25,4,1997-11-17 19:09
32629,198,191,4,1998-01-07 21:31
32630,363,231,1,1998-04-02 6:14
32631,586,665,3,1998-01-06 4:34
32632,445,908,1,1998-03-29 19:22
32633,405,1560,1,1998-01-23 10:00
32634,41,188,4,1998-03-23 21:12
32635,379,64,5,1997-12-19 20:32
32636,251,147,3,1998-01-31 18:45
32637,537,137,4,1998-01-28 23:24
32638,399,77,2,1997-12-17 8:58
32639,10,462,3,1997-10-26 18:49
32640,533,65,4,1997-11-13 16:44
32641,64,121,2,1998-03-12 21:54
32642,429,404,4,1997-12-17 19:15
32643,344,1142,5,1998-03-13 18:41
32644,178,423,4,1997-12-22 21:35
32645,371,393,2,1997-11-25 5:23
32646,508,101,5,1998-01-02 21:43
32647,561,1009,4,1998-01-26 10:31
32648,276,1011,3,1997-09-21 10:11
32649,455,223,4,1997-11-09 21:39
32650,379,172,4,1997-11-26 6:23
32651,450,433,3,1997-12-18 18:17
32652,538,98,5,1997-10-17 16:50
32653,254,181,5,1998-02-03 1:59
32654,18,283,5,1997-11-21 16:42
32655,529,292,4,1997-12-19 12:39
32656,314,866,4,1997-10-26 19:01
32657,561,15,3,1998-01-26 10:08
32658,95,188,3,1997-11-10 21:12
32659,504,1421,4,1998-02-18 22:31
32660,295,121,4,1997-11-14 14:40
32661,564,827,3,1998-03-01 5:43
32662,507,827,5,1998-03-15 12:48
32663,312,625,3,1998-04-04 14:18
32664,587,327,3,1998-04-18 3:47
32665,229,269,4,1998-04-03 19:50
32666,283,409,4,1997-11-12 1:17
32667,537,82,2,1998-01-28 23:55
32668,235,496,4,1998-03-11 22:34
32669,132,484,4,1998-03-30 17:26
32670,197,228,4,1998-04-01 5:51
32671,496,17,3,1997-10-05 15:34
32672,59,975,4,1998-02-23 3:13
32673,3,339,3,1998-03-07 2:19
32674,137,680,5,1997-12-06 18:25
32675,49,1083,2,1998-02-21 13:44
32676,466,385,4,1998-03-19 5:20
32677,453,963,4,1998-02-23 2:51
32678,7,64,5,1998-03-31 13:25
32679,130,565,3,1997-11-24 18:35
32680,497,98,4,1997-11-12 19:10
32681,282,300,3,1997-11-19 14:23
32682,497,408,4,1997-11-12 4:45
32683,485,245,3,1998-03-27 23:36
32684,145,134,4,1997-12-15 10:28
32685,88,319,3,1998-03-27 22:28
32686,551,135,5,1998-04-17 1:55
32687,280,389,5,1998-04-04 14:58
32688,385,211,3,1997-11-13 18:36
32689,372,333,5,1997-10-14 22:45
32690,532,66,5,1998-04-21 0:31
32691,409,1097,2,1997-12-03 0:27
32692,194,13,4,1997-11-14 20:30
32693,294,121,5,1997-10-25 22:48
32694,537,417,2,1998-01-28 23:57
32695,506,182,5,1998-03-02 14:19
32696,479,1,5,1997-11-13 22:25
32697,535,1124,4,1997-11-15 18:13
32698,363,657,5,1998-04-02 5:23
32699,311,399,4,1998-01-09 17:17
32700,417,144,3,1997-11-16 2:27
32701,453,69,4,1997-10-22 21:10
32702,144,8,4,1998-02-22 0:00
32703,582,948,1,1997-12-24 10:51
32704,389,210,2,1997-11-20 1:56
32705,298,514,4,1998-01-07 14:23
32706,540,741,3,1997-12-15 3:49
32707,362,322,3,1998-01-17 6:47
32708,530,50,4,1998-01-02 22:54
32709,480,642,4,1998-03-29 22:00
32710,57,181,5,1998-01-01 23:29
32711,476,209,4,1997-12-29 2:56
32712,566,8,4,1997-12-09 6:58
32713,345,464,3,1998-01-16 23:08
32714,293,544,3,1998-03-03 6:04
32715,379,144,5,1997-11-26 6:22
32716,219,879,4,1998-04-08 12:45
32717,253,220,4,1998-04-03 18:27
32718,234,1461,2,1998-04-08 23:31
32719,92,370,1,1997-09-30 18:39
32720,380,506,3,1998-01-22 14:59
32721,267,174,5,1997-11-08 6:43
32722,196,287,3,1997-12-04 16:11
32723,454,316,4,1998-02-20 23:04
32724,391,511,5,1997-10-21 1:54
32725,178,56,4,1997-12-22 21:22
32726,533,479,4,1997-11-10 19:46
32727,561,211,4,1998-01-26 10:00
32728,39,270,4,1998-04-01 3:16
32729,536,183,3,1997-12-17 11:50
32730,399,941,3,1997-12-17 8:32
32731,313,523,5,1998-03-27 16:00
32732,551,616,5,1998-04-17 1:37
32733,95,153,5,1997-11-10 21:23
32734,503,246,5,1998-01-12 20:55
32735,498,628,4,1997-12-12 21:20
32736,77,246,5,1998-01-13 23:06
32737,567,480,4,1997-12-18 6:28
32738,301,455,5,1997-12-14 4:40
32739,394,282,3,1997-11-30 11:08
32740,507,300,5,1998-03-15 12:17
32741,177,217,3,1997-11-21 16:53
32742,327,301,3,1998-02-17 19:28
32743,543,117,3,1997-09-21 17:09
32744,206,683,1,1998-02-22 20:39
32745,552,1277,3,1997-11-11 4:32
32746,553,646,4,1997-11-19 14:20
32747,210,301,4,1998-02-17 16:03
32748,302,680,2,1997-11-13 16:03
32749,435,122,3,1998-01-07 0:57
32750,180,201,2,1997-10-17 22:26
32751,480,165,5,1998-03-29 21:53
32752,532,300,5,1998-02-28 3:07
32753,216,257,3,1997-11-22 21:07
32754,405,1206,1,1998-01-23 9:08
32755,542,1059,4,1998-02-03 19:13
32756,254,22,4,1998-02-13 5:22
32757,405,802,1,1998-01-23 9:34
32758,141,926,4,1998-01-12 6:08
32759,509,300,3,1997-12-31 17:53
32760,254,225,3,1998-02-03 3:19
32761,420,475,4,1998-03-31 15:12
32762,269,410,4,1998-04-01 16:04
32763,343,471,4,1997-10-09 13:15
32764,416,559,3,1998-02-01 7:14
32765,584,258,4,1998-01-26 0:28
32766,339,50,4,1998-03-27 21:02
32767,194,549,3,1997-11-14 17:07
32768,187,168,5,1997-11-13 23:54
32769,303,721,4,1997-11-14 5:09
32770,393,751,2,1998-02-17 18:59
32771,12,708,3,1997-11-19 17:09
32772,359,121,4,1998-02-02 21:02
32773,342,547,5,1997-09-26 23:59
32774,591,787,3,1998-03-27 20:45
32775,524,497,2,1998-01-12 20:37
32776,547,354,4,1998-03-30 18:30
32777,438,255,4,1997-11-18 15:50
32778,116,1214,3,1997-10-10 3:17
32779,537,237,3,1998-01-28 23:26
32780,460,676,4,1997-12-23 21:24
32781,49,50,1,1998-02-21 13:28
32782,137,210,5,1997-12-06 18:40
32783,494,174,5,1997-11-14 20:58
32784,69,98,5,1997-12-15 0:22
32785,210,4,4,1998-02-17 15:47
32786,406,699,4,1998-01-12 18:43
32787,551,15,5,1998-04-17 3:15
32788,53,1087,4,1997-11-13 17:48
32789,472,117,3,1997-10-04 15:25
32790,437,607,5,1997-11-21 19:34
32791,566,1193,5,1997-12-09 6:39
32792,504,563,3,1998-02-19 18:01
32793,585,1347,2,1998-03-30 19:20
32794,95,650,4,1997-11-26 19:22
32795,455,42,2,1997-11-09 21:26
32796,389,503,3,1997-11-21 4:48
32797,500,179,4,1998-01-04 0:29
32798,561,19,3,1998-01-26 9:57
32799,579,845,4,1997-12-01 5:02
32800,410,754,3,1998-02-28 0:45
32801,271,509,4,1998-01-26 21:02
32802,566,423,2,1997-12-09 6:41
32803,305,1512,3,1998-02-01 8:46
32804,62,1132,2,1997-11-12 22:23
32805,178,9,2,1997-12-22 20:49
32806,13,637,2,1997-12-17 22:15
32807,533,190,2,1997-11-13 16:42
32808,378,181,4,1997-11-20 16:59
32809,415,269,4,1997-11-13 16:38
32810,539,50,3,1997-11-17 17:35
32811,386,24,4,1997-10-24 1:03
32812,504,151,4,1998-02-18 19:54
32813,194,467,5,1997-11-14 15:27
32814,416,127,5,1998-04-22 2:56
32815,504,210,4,1998-02-18 20:10
32816,417,27,3,1997-11-16 2:49
32817,437,660,4,1997-11-21 19:44
32818,587,881,2,1998-04-18 3:54
32819,363,518,4,1998-04-02 5:27
32820,437,155,3,1997-11-21 20:13
32821,314,379,3,1997-10-26 18:27
32822,465,191,4,1997-12-31 1:02
32823,465,199,3,1997-12-31 1:17
32824,92,195,5,1997-09-30 20:56
32825,588,365,5,1998-03-16 6:06
32826,548,1405,3,1998-04-01 7:26
32827,434,237,5,1998-02-06 0:25
32828,420,408,4,1998-03-31 15:08
32829,537,460,2,1998-01-28 23:34
32830,197,265,5,1998-04-01 5:51
32831,26,118,3,1998-03-31 23:08
32832,486,250,1,1997-11-18 17:39
32833,263,271,1,1998-03-30 22:34
32834,255,564,1,1997-12-27 9:56
32835,398,230,3,1997-10-03 19:57
32836,416,432,2,1997-11-07 5:17
32837,537,615,3,1998-01-28 23:44
32838,228,750,3,1998-03-08 20:20
32839,537,269,3,1998-01-28 23:00
32840,527,156,3,1997-11-13 21:25
32841,385,236,2,1997-11-13 16:47
32842,561,1524,4,1998-01-26 10:18
32843,313,333,4,1998-03-27 15:34
32844,455,317,3,1997-11-09 21:40
32845,543,207,5,1997-10-01 0:29
32846,436,39,3,1998-02-18 2:44
32847,488,199,4,1998-03-30 21:38
32848,267,665,4,1997-11-08 7:23
32849,31,319,4,1997-12-08 2:23
32850,532,829,3,1998-04-14 2:14
32851,248,176,5,1998-01-11 16:06
32852,263,136,4,1998-03-30 22:52
32853,561,518,4,1998-01-26 9:57
32854,22,636,3,1997-11-07 7:35
32855,7,603,4,1998-03-31 13:25
32856,238,471,4,1997-12-31 13:52
32857,20,820,2,1997-11-16 8:23
32858,299,488,4,1997-10-26 15:58
32859,314,845,5,1997-10-26 17:21
32860,398,796,3,1997-10-01 19:07
32861,177,963,4,1997-11-21 16:45
32862,409,322,2,1997-12-02 23:24
32863,276,1141,3,1997-09-20 21:26
32864,552,14,4,1997-11-11 4:14
32865,332,282,5,1998-02-19 19:31
32866,314,196,3,1997-10-26 17:50
32867,59,484,4,1998-02-23 3:28
32868,479,358,1,1997-11-13 22:22
32869,13,484,5,1997-12-14 22:50
32870,561,1139,1,1998-01-26 10:32
32871,90,20,4,1998-03-31 22:45
32872,271,88,4,1998-01-26 21:11
32873,588,204,5,1998-03-16 2:28
32874,95,542,2,1998-03-03 19:40
32875,246,981,1,1998-01-16 4:26
32876,405,1471,1,1998-01-23 9:44
32877,416,1217,4,1998-02-01 7:49
32878,13,138,1,1997-12-17 22:53
32879,296,237,5,1998-01-07 18:13
32880,475,316,5,1998-04-03 18:25
32881,30,174,5,1998-01-27 22:45
32882,405,939,5,1998-01-23 8:46
32883,533,9,4,1997-11-10 20:06
32884,452,143,3,1998-01-26 8:58
32885,405,1063,5,1998-01-23 9:46
32886,561,678,2,1998-01-26 9:31
32887,409,1524,4,1997-12-03 0:07
32888,92,237,4,1997-09-30 17:25
32889,501,181,4,1997-12-28 22:24
32890,164,717,3,1998-03-09 0:11
32891,401,64,3,1998-03-27 21:05
32892,234,307,2,1998-03-27 21:17
32893,15,235,1,1997-11-13 21:27
32894,157,340,5,1998-02-07 22:13
32895,553,98,5,1997-11-19 14:16
32896,537,207,4,1998-01-28 23:38
32897,533,1282,3,1997-11-17 13:32
32898,435,148,3,1998-01-07 0:34
32899,425,1089,2,1997-11-05 14:11
32900,374,1513,2,1998-01-05 0:47
32901,430,628,3,1997-10-19 1:50
32902,561,468,1,1998-01-26 10:08
32903,532,1210,4,1998-02-28 3:26
32904,519,324,1,1997-12-27 18:43
32905,473,137,4,1997-10-29 20:35
32906,294,291,2,1998-03-07 3:47
32907,591,1017,3,1998-03-27 23:00
32908,311,77,5,1998-01-09 17:08
32909,507,689,5,1998-03-15 12:27
32910,404,270,4,1998-01-03 1:25
32911,71,181,3,1997-10-20 3:50
32912,524,525,3,1998-01-12 19:50
32913,170,259,3,1998-02-04 20:21
32914,581,50,4,1997-11-16 0:54
32915,327,269,3,1998-02-17 17:47
32916,144,61,3,1998-02-22 0:09
32917,334,265,3,1998-04-02 19:37
32918,22,24,5,1997-11-07 7:33
32919,349,471,3,1997-11-13 23:58
32920,411,566,4,1998-04-17 20:40
32921,486,766,4,1997-11-18 17:33
32922,303,1411,2,1997-11-14 5:05
32923,442,53,3,1997-12-29 10:07
32924,392,289,5,1998-03-27 22:29
32925,23,224,5,1997-09-20 19:43
32926,587,875,1,1998-04-18 3:51
32927,535,238,4,1997-11-15 18:33
32928,189,500,5,1998-04-22 17:32
32929,379,576,4,1997-11-26 6:27
32930,459,328,3,1997-11-15 2:39
32931,308,216,3,1998-02-17 17:49
32932,546,346,5,1998-01-18 16:07
32933,208,517,3,1997-12-26 3:53
32934,254,415,3,1998-02-03 3:12
32935,539,131,4,1997-11-17 17:35
32936,459,230,4,1997-11-15 3:35
32937,11,357,5,1998-04-06 23:10
32938,532,485,5,1998-04-21 0:44
32939,405,537,1,1998-01-23 9:07
32940,587,349,3,1998-04-18 3:50
32941,399,735,3,1997-12-17 7:41
32942,405,520,2,1998-01-23 9:00
32943,484,50,5,1997-12-04 16:50
32944,181,1059,1,1997-11-08 4:30
32945,498,1142,4,1997-12-12 19:37
32946,524,931,3,1998-01-12 17:58
32947,457,132,5,1997-12-19 16:06
32948,373,550,3,1997-10-17 16:26
32949,62,651,4,1997-11-12 22:30
32950,228,137,1,1998-03-08 20:24
32951,13,117,3,1997-12-17 22:35
32952,292,235,3,1997-12-02 23:19
32953,429,627,2,1997-12-17 19:31
32954,62,403,4,1997-11-12 22:59
32955,456,1324,4,1997-12-06 1:28
32956,150,288,4,1997-11-05 16:09
32957,417,616,2,1997-11-16 2:40
32958,561,124,3,1998-01-26 9:44
32959,161,257,3,1998-03-29 11:49
32960,214,462,4,1998-04-15 19:23
32961,440,1191,5,1998-04-02 20:53
32962,574,321,1,1998-03-30 17:34
32963,336,290,3,1997-10-25 5:22
32964,545,648,3,1997-11-19 0:35
32965,83,406,2,1998-03-29 14:40
32966,552,717,3,1997-11-11 4:26
32967,343,153,5,1997-10-09 13:42
32968,406,428,5,1997-11-13 18:44
32969,363,678,1,1998-04-02 5:13
32970,131,127,4,1998-01-01 19:03
32971,104,294,3,1998-02-25 21:33
32972,399,231,3,1997-12-17 9:19
32973,18,973,3,1997-11-21 16:26
32974,207,849,3,1997-10-25 23:38
32975,397,878,1,1997-09-24 1:15
32976,270,581,5,1997-10-15 22:52
32977,244,401,3,1997-11-27 5:10
32978,537,457,1,1998-01-28 23:17
32979,500,660,2,1998-01-04 0:47
32980,484,510,4,1998-03-15 15:06
32981,378,620,3,1997-11-20 20:09
32982,503,20,5,1997-11-13 16:24
32983,268,544,3,1997-10-01 21:58
32984,560,13,3,1997-11-19 21:56
32985,523,629,5,1998-01-02 0:48
32986,177,173,4,1997-11-21 16:44
32987,455,462,3,1997-11-09 21:20
32988,94,665,3,1998-04-04 20:55
32989,528,310,3,1998-02-26 19:12
32990,561,222,3,1998-01-26 9:44
32991,451,881,4,1997-11-08 18:12
32992,575,322,3,1997-10-29 17:35
32993,555,87,4,1997-11-19 21:38
32994,592,418,4,1997-12-24 9:42
32995,145,282,5,1997-09-26 10:42
32996,69,307,2,1997-12-13 15:33
32997,393,797,3,1998-03-12 19:32
32998,270,860,5,1997-10-15 23:01
32999,553,307,4,1997-11-19 14:03
33000,458,193,4,1998-02-02 5:14
33001,54,546,3,1997-12-01 0:53
33002,425,831,3,1997-11-05 14:11
33003,487,1244,2,1997-12-30 1:20
33004,516,310,4,1998-03-30 20:42
33005,257,582,5,1997-11-14 22:46
33006,374,483,3,1997-11-24 18:05
33007,268,203,5,1997-10-10 20:04
33008,422,1187,4,1997-09-24 19:42
33009,580,825,4,1998-01-06 22:22
33010,77,15,2,1998-01-13 23:07
33011,551,959,5,1998-04-17 3:36
33012,303,741,4,1997-11-14 0:16
33013,264,1118,4,1998-01-30 1:27
33014,271,285,4,1998-01-26 20:51
33015,308,176,4,1998-02-17 17:31
33016,334,955,1,1998-04-02 20:06
33017,276,399,2,1997-09-20 21:57
33018,316,83,4,1997-11-30 1:39
33019,435,762,4,1998-01-07 0:27
33020,532,153,4,1998-02-28 1:34
33021,13,311,3,1997-12-07 17:12
33022,128,924,3,1997-11-19 19:22
33023,521,721,4,1998-01-19 23:42
33024,60,404,3,1997-12-28 16:41
33025,592,124,5,1997-12-20 8:53
33026,88,313,3,1998-03-27 22:20
33027,463,13,3,1997-10-20 22:14
33028,75,13,5,1998-01-06 1:28
33029,500,284,3,1998-01-03 22:13
33030,401,1289,2,1998-03-27 21:01
33031,537,7,4,1998-01-28 23:22
33032,500,845,4,1998-01-03 22:12
33033,303,780,5,1997-11-14 5:05
33034,412,154,3,1997-11-16 21:51
33035,456,13,4,1997-12-06 1:43
33036,294,50,5,1997-10-25 22:42
33037,495,214,5,1998-02-28 2:16
33038,405,1553,1,1998-01-23 9:43
33039,87,570,3,1997-11-18 18:02
33040,592,50,5,1997-12-20 8:51
33041,70,230,4,1998-01-06 5:24
33042,586,148,3,1998-01-06 5:49
33043,299,237,2,1997-10-26 14:54
33044,92,737,4,1997-09-30 21:15
33045,550,993,4,1997-12-29 19:57
33046,543,176,4,1997-09-21 18:13
33047,459,742,4,1997-11-15 3:00
33048,11,727,3,1998-04-06 23:12
33049,222,168,4,1997-10-30 3:20
33050,405,1517,1,1998-01-23 9:28
33051,57,405,4,1998-01-01 23:30
33052,303,64,5,1997-11-14 0:14
33053,566,83,4,1997-12-09 6:49
33054,316,678,1,1997-11-30 1:28
33055,487,794,5,1997-12-31 1:08
33056,96,445,4,1998-01-10 3:31
33057,450,1140,2,1997-12-18 18:56
33058,338,135,5,1997-11-13 16:29
33059,479,298,3,1997-11-13 22:25
33060,537,241,3,1998-01-28 23:52
33061,84,685,3,1997-12-30 3:24
33062,13,12,5,1997-12-07 17:16
33063,336,275,4,1997-10-25 6:08
33064,294,928,3,1998-03-07 3:47
33065,255,665,3,1997-12-27 9:59
33066,92,271,2,1997-11-21 21:51
33067,456,1218,3,1997-12-06 2:22
33068,54,181,5,1997-11-30 23:09
33069,592,204,5,1997-12-24 9:35
33070,276,159,3,1997-09-20 22:47
33071,8,273,3,1997-11-12 19:18
33072,457,44,4,1997-12-19 16:16
33073,460,591,2,1997-12-23 21:13
33074,13,518,4,1997-12-14 22:57
33075,474,503,4,1998-02-19 22:03
33076,201,679,3,1998-01-09 1:41
33077,582,246,4,1997-12-24 10:58
33078,403,288,4,1997-11-17 16:57
33079,314,121,4,1997-10-26 17:17
33080,373,96,4,1997-10-17 14:24
33081,271,277,4,1998-01-26 20:48
33082,503,176,5,1997-11-13 20:59
33083,551,307,4,1998-04-17 1:11
33084,450,315,4,1998-01-06 14:53
33085,154,874,3,1997-11-10 5:06
33086,429,441,3,1997-12-17 19:27
33087,102,187,3,1998-03-02 1:13
33088,144,4,4,1998-02-22 0:04
33089,85,1103,3,1997-12-24 20:31
33090,389,423,5,1997-11-21 4:44
33091,481,648,5,1998-01-26 15:22
33092,22,684,3,1997-11-07 7:33
33093,370,433,3,1997-11-13 15:27
33094,286,396,4,1997-10-22 15:33
33095,405,199,1,1998-01-23 9:00
33096,405,1559,1,1998-01-23 9:09
33097,351,888,4,1997-11-14 4:26
33098,246,401,1,1998-01-16 4:09
33099,329,331,3,1998-04-04 2:23
33100,561,530,4,1998-01-26 9:39
33101,439,300,4,1997-12-23 15:53
33102,218,56,3,1997-12-05 2:22
33103,449,558,4,1997-11-24 22:29
33104,293,678,2,1998-03-03 5:53
33105,288,121,2,1998-02-07 23:11
33106,399,806,3,1997-12-17 7:34
33107,49,71,3,1998-02-21 13:18
33108,189,487,5,1998-04-22 17:19
33109,178,87,4,1998-01-26 3:15
33110,472,930,5,1997-10-04 15:35
33111,425,147,3,1997-11-05 14:04
33112,297,11,4,1997-09-26 2:13
33113,497,145,4,1997-11-12 19:19
33114,551,742,5,1998-04-17 3:13
33115,374,48,5,1997-11-24 18:17
33116,405,1032,1,1998-01-23 9:50
33117,363,774,4,1998-04-02 6:33
33118,465,318,4,1997-12-31 1:24
33119,52,111,4,1997-12-24 0:12
33120,456,182,3,1997-12-06 1:53
33121,330,105,4,1997-10-11 4:45
33122,145,603,5,1997-09-26 11:06
33123,545,636,3,1997-11-19 0:31
33124,48,209,5,1997-11-13 15:29
33125,429,186,4,1997-12-17 19:01
33126,387,582,3,1998-02-03 5:24
33127,500,1326,4,1998-01-03 22:03
33128,10,205,5,1997-10-26 18:00
33129,181,1197,1,1997-11-08 4:19
33130,551,238,5,1998-04-17 1:47
33131,445,293,3,1998-03-29 19:32
33132,328,195,3,1998-01-17 14:04
33133,586,39,4,1998-01-06 4:40
33134,447,981,2,1997-11-06 22:25
33135,417,396,2,1997-11-16 3:06
33136,178,200,3,1997-12-22 21:43
33137,425,207,2,1998-04-07 22:00
33138,405,415,2,1998-01-23 9:50
33139,186,56,3,1997-11-08 21:11
33140,342,866,1,1997-09-27 0:03
33141,23,151,3,1997-09-20 19:44
33142,435,318,5,1998-01-07 0:03
33143,491,340,4,1998-03-29 16:41
33144,189,7,3,1998-04-22 16:58
33145,555,480,4,1997-11-19 21:37
33146,197,373,1,1998-04-01 5:55
33147,344,151,5,1998-01-15 21:28
33148,328,1439,3,1998-01-17 14:53
33149,178,226,4,1997-12-22 21:29
33150,579,83,5,1997-12-01 4:59
33151,476,710,5,1997-12-29 2:58
33152,474,483,5,1998-02-19 21:40
33153,503,204,3,1997-11-24 15:01
33154,567,483,5,1997-12-18 6:17
33155,10,663,3,1997-10-26 17:23
33156,479,739,1,1997-11-13 22:58
33157,267,53,4,1997-11-08 7:07
33158,326,154,2,1997-11-18 17:47
33159,255,5,2,1997-12-27 9:56
33160,411,655,4,1998-03-27 21:53
33161,291,829,2,1997-09-21 9:31
33162,246,1044,1,1998-01-16 3:54
33163,188,64,5,1997-09-24 3:31
33164,449,753,5,1997-11-24 22:31
33165,542,187,4,1998-02-03 19:16
33166,394,172,4,1997-11-30 10:48
33167,532,168,5,1998-04-14 2:12
33168,42,627,2,1997-12-03 0:34
33169,378,969,4,1997-11-20 20:03
33170,206,1431,1,1998-02-22 20:40
33171,81,283,4,1997-10-11 1:31
33172,15,181,5,1997-11-13 21:15
33173,299,965,4,1998-03-10 3:41
33174,329,117,3,1998-04-04 2:11
33175,36,288,4,1997-12-15 3:40
33176,345,772,4,1998-01-16 23:25
33177,10,467,4,1997-10-26 18:51
33178,493,318,5,1998-01-07 0:18
33179,435,260,3,1998-01-06 23:53
33180,33,260,4,1998-04-07 15:51
33181,101,147,4,1997-10-18 1:01
33182,411,161,2,1998-03-27 21:56
33183,270,79,4,1997-10-15 22:52
33184,409,433,4,1997-12-03 0:16
33185,323,144,4,1997-11-05 14:26
33186,118,171,5,1997-09-27 18:27
33187,549,252,3,1997-12-09 13:02
33188,92,1018,4,1997-09-30 21:09
33189,6,367,2,1997-12-31 21:11
33190,154,174,5,1997-11-10 5:10
33191,90,443,4,1998-03-31 23:00
33192,406,960,2,1997-11-17 19:02
33193,561,506,3,1998-01-26 10:05
33194,399,727,4,1997-12-17 7:45
33195,429,686,2,1997-12-17 19:05
33196,25,116,4,1998-01-26 22:22
33197,405,645,1,1998-01-23 9:10
33198,268,174,5,1997-09-26 21:38
33199,497,39,3,1997-11-12 5:01
33200,561,497,4,1998-01-26 10:04
33201,545,474,3,1998-01-07 0:50
